type,code,content,hsn_code_4_digit,chapter_no,sch,gst_rate
hsn,61008.00.00,"Women's or girls' slips, pjs, etc, knit or crochet",61008,61,"yet to
be notifed",--
hsn,61008.11.00,"Women's slips, petticoats, of man-made fibres, knitted or crocheted",61008,61,"yet to
be notifed",--
hsn,61008.19.00,"Women's or girls' slips, petticoats, of other textile materials",61008,61,"yet to
be notifed",--
hsn,61008.21.00,"Women's or girls' briefs, panties, knitted or crocheted",61008,61,"yet to
be notifed",--
hsn,61008.22.00,"Women's briefs, panties, of man-made fibres, knitted or crocheted",61008,61,"yet to
be notifed",--
hsn,61008.29.00,"Women's briefs, panties, of other textile materials,knitted or crocheted",61008,61,"yet to be
notifed",--
hsn,61008.31.00,"Women's or girls' nightdresses, pyjamas, of cotton, knitted or crocheted",61008,61,"yet to be
notifed",--
hsn,61008.32.00,"Women's nightdresses, pyjamas, of man- made fibres, knitted or crocheted",61008,61,"yet to be
notifed",--
hsn,61008.39.00,"Women's or girls' nightdresses, pyjamas, of other textile materials",61008,61,"yet to be
notifed",--
hsn,61008.90.00,"Women's negligees, bathrobes, of manmade fibres, knitted or crocheted6100899 women's or girls' negligees, bathrobes, of other textile materials",61008,61,yet to be notifed,--
hsn,61008.91.00,"Women's or girls' negligees, bathrobes, of cotton, knitted or crocheted",61008,61,"yet to
be notifed",--
hsn,61009.00.00,"T-shirts, singlets, tank tops etc, knit or crochet",61009,61,"yet to
be notifed",--
hsn,61009.100.00,"T-shirts, singlets, other vests, knitted or crocheted, of cotton",61009,61,"yet to
be notifed",--
hsn,61009.90.00,"T-shirts, singlets, and other vests, of other textile materials",61009,61,"yet to
be notifed",--
hsn,61100.00.00,"Sweaters, pullovers, vests etc, knit or crocheted",61100,61,"yet to
be notifed",--
hsn,61100.100.00,"Sweaters, pullovers, sweatshirts, waistcoats (vests),knitted or crocheted, of wool",61100,61,"yet to
be notifed",--
hsn,61100.20.00,"Sweaters, pullovers, sweatshirts, waistcoats (vests), knitted or crocheted, of cotton",61100,61,"yet to
be notifed",--
hsn,61100.30.00,"Sweaters, pullovers, sweatshirts, waistcoats
(vests), knitted or crocheted, of manmade fibers",61100,61,"yet to
be notifed",--
hsn,61100.90.00,"Sweaters, pullovers, sweatshirts, waistcoats (vests), knitted or crocheted, of other textile",61100,61,"yet to
be notifed",--
hsn,6111.00.00,"Babies' garments & accessories, knit or crocheted",6111,61,"yet to be
notifed",--
hsn,6111.100.00,"Babies' garments and accessories, of wool, knitted or crocheted",6111,61,"yet to be
notifed",--
hsn,6111.20.00,"Babies' garments and accessories, of cotton, knitted or crocheted",6111,61,"yet to be
notifed",--
hsn,6111.30.00,"Babies' garments and accessories, of synthetic fibres",6111,61,"yet to be
notifed",--
hsn,6111.90.00,"Babies' garments and accessories, of other textile materials",6111,61,"yet to be
notifed",--
hsn,6112.00.00,"Track suits, ski-suits & swimwear, knit or crochet",6112,61,"yet to be
notifed",--
hsn,6112.11.00,"Track suits of cotton, knitted or crocheted",6112,61,"yet to
be notifed",--
hsn,6112.12.00,"Track suits of cotton, knitted or crocheted",6112,61,"yet to
be notifed",--
hsn,6112.19.00,"Track suits of other textile materials, knitted or crocheted",6112,61,"yet to
be notifed",--
hsn,6112.20.00,"Ski suits, knitted or crocheted",6112,61,"yet to
be notifed",--
hsn,6112.31.00,"Men's or boys' swimwear, of synthetic fibres, knitted or crocheted",6112,61,"yet to
be notifed",--
hsn,6112.39.00,"Men's or boys' swimwear, of other textile materials, knitted or crocheted",6112,61,"yet to
be notifed",--
hsn,6112.41.00,"Women's or girls' swimwear, of synthetic fibres, knitted or crocheted",6112,61,"yet to
be notifed",--
hsn,6112.49.00,"Women's swimwear, of other textile materials, knitted or crocheted",6112,61,"yet to
be notifed",--
hsn,6113.00.00,"Garments, knit etc, coated etc rubber, plastic etc",6113,61,"yet to
be notifed",--
hsn,6113.00.00,"Garments, knitted or crocheted",6113,61,"yet to be
notifed",--
hsn,6114.00.00,"Garments nesoi, knitted or crocheted",6114,61,"yet to be
notifed",--
hsn,6114.100.00,"Other garments of wool or fine animal hair, knitted or crocheted",6114,61,"yet to be
notifed",--
hsn,6114.20.00,"Other garments of cotton, knitted or crocheted",6114,61,"yet to be
notifed",--
hsn,6114.30.00,"Other garments of man-made fibres, knitted or crocheted",6114,61,"yet to be
notifed",--
hsn,6114.90.00,"Other garments of other textile materials, knitted or crocheted",6114,61,"yet to be
notifed",--
hsn,6115.00.00,"Pantyhose, socks & other hosiery, knit or crochet",6115,61,"yet to
be notifed",--
hsn,6115.11.00,"Panty hose, tights, of synthetic fibres, single yarn less than 67 decitex",6115,61,"yet to
be notifed",--
hsn,6115.12.00,"Panty hose, tights, of synthetic fibres, single yarn 67 decitex or more",6115,61,"yet to
be notifed",--
hsn,6115.19.00,"Panty hose, tights, of other textile materials, knitted or crocheted",6115,61,"yet to
be notifed",--
hsn,6115.20.00,"Women's full-length or knee-length hosiery, knitted or crocheted",6115,61,"yet to
be notifed",--
hsn,6115.91.00,"Stockings, socks, of wool or fine animal hair, knitted or crocheted",6115,61,"yet to
be notifed",--
hsn,6115.92.00,"Stockings, socks, of cotton, knitted or crocheted",6115,61,"yet to
be notifed",--
hsn,6115.93.00,"Stockings, socks, of synthetic fibres, knitted or crocheted",6115,61,"yet to
be notifed",--
hsn,6115.99.00,"Stockings, socks, of other textile materials, knitted or crocheted",6115,61,"yet to
be notifed",--
hsn,6116.00.00,"Gloves, mittens and mitts, knitted or crocheted",6116,61,"yet to be
notifed",--
hsn,6116.100.00,"Gloves impregnated, coated or covered with plastics or rubber",6116,61,"yet to be
notifed",--
hsn,6116.91.00,"Gloves, mittens, mitts, of wool or fine animal hair, knitted or crocheted",6116,61,"yet to be
notifed",--
hsn,6116.92.00,"Gloves, mittens, mitts, of cotton, knitted or crocheted",6116,61,"yet to be
notifed",--
hsn,6116.93.00,"Gloves, mittens, mitts, of synthetic fibres, knitted or crocheted",6116,61,"yet to be
notifed",--
hsn,6116.99.00,"Gloves, mittens, mitts, of other textile materials, knitted or crocheted",6116,61,"yet to be
notifed",--
hsn,6117.00.00,Made-up clothing access nesoi. Parts etc. Knit etc,6117,61,"yet to
be notifed",--
hsn,6117.100.00,"Shawls, scarves, mufflers, mantillas, veils, knitted or crocheted",6117,61,"yet to
be notifed",--
hsn,6117.20.00,"Ties, bow ties, cravats, knitted or crocheted",6117,61,"yet to
be notifed",--
hsn,6117.80.00,"Other made up clothing accessories, knitted or crocheted",6117,61,"yet to
be notifed",--
hsn,6117.90.00,Knitted or crocheted parts of garments or of clothing accessories,6117,61,"yet to
be notifed",--
hsn,6201.00.00,"Men's or boys' overcoats, cloaks etc, not knit etc",6201,62,"yet to
be notifed",--
hsn,6201.11.00,"Men's or boys' overcoats, raincoats, car-coats, capes, of wool",6201,62,"yet to
be notifed",--
hsn,6201.12.00,"Men's or boys' overcoats, raincoats, car-coats, capes, cloaks, of cotton",6201,62,"yet to
be notifed",--
hsn,6201.13.00,"Men's or boys' overcoats, raincoats, car-coats, capes, of man-made fibres",6201,62,"yet to
be notifed",--
hsn,6201.19.00,"Men's or boys' overcoats, raincoats, car-coats, of other textile materials",6201,62,"yet to be
notifed",--
hsn,6201.91.00,"Men's or boys' anoraks, wind-cheaters, wind- jackets, of wool",6201,62,"yet to be
notifed",--
hsn,6201.92.00,"Men's or boys' anoraks, wind-cheaters, wind- jackets, of cotton",6201,62,"yet to be
notifed",--
hsn,6201.93.00,"Men's or boys' anoraks, wind-cheaters, wind- jackets, of man-made fibres",6201,62,"yet to be
notifed",--
hsn,6201.99.00,"Men's anoraks, wind-cheaters, wind-jackets, of other textile materials",6201,62,"yet to be
notifed",--
hsn,6202.00.00,"Women's or girls' overcoats etc, not knit or croch",6202,62,"yet to be
notifed",--
hsn,6202.11.00,"Women's or girls' overcoats, car-coats, capes, cloaks, of wool",6202,62,"yet to
be notifed",--
hsn,6202.12.00,"Women's or girls' overcoats, car-coats, capes; cloaks, of cotton",6202,62,"yet to
be notifed",--
hsn,6202.13.00,"Women's or girls' overcoats, car-coats, capes, cloaks of man-made fibres",6202,62,"yet to
be notifed",--
hsn,6202.19.00,"Women's overcoats, carcoats, capes, cloaks, of other textile materials",6202,62,"yet to
be notifed",--
hsn,6202.91.00,"Women's or girls' anoraks, wind-cheaters, wind-jackts of wool",6202,62,"yet to
be notifed",--
hsn,6202.92.00,"Women's or girls' anoraks, wind-cheaters, wind-jackets of cotton",6202,62,"yet to
be notifed",--
hsn,6202.93.00,"Women's or girls' anoraks, wind-cheaters, wind-jackets of man-made fibres",6202,62,"yet to
be notifed",--
hsn,6202.99.00,"Women's anoraks, wind-cheaters, wind- jackets of other textile materials",6202,62,"yet to
be notifed",--
hsn,6203.00.00,"Men's or boys' suits, ensembles etc, not knit etc",6203,62,"yet to
be notifed",--
hsn,6203.11.00,"Men's or boys' suits, of wool or fine animal hair",6203,62,"yet to be
notifed",--
hsn,6203.12.00,"Men's or boys' suits, of synthetic fibres",6203,62,"yet to be
notifed",--
hsn,6203.19.00,"Men's or boys' suits, of other textile materials",6203,62,"yet to be
notifed",--
hsn,6203.21.00,"Men's or boys' ensembles, of wool or fine animal hair",6203,62,"yet to be
notifed",--
hsn,6203.22.00,"Men's or boys' ensembles, of cotton",6203,62,"yet to be
notifed",--
hsn,6203.23.00,"Men's or boys' ensembles, of synthetic fibres",6203,62,"yet to be
notifed",--
hsn,6203.29.00,"Men's or boys' ensembles, of other textile materials",6203,62,"yet to
be notifed",--
hsn,6203.31.00,"Men's or boys' jackets, blazers, of wool or fine animal hair",6203,62,"yet to
be notifed",--
hsn,6203.32.00,"Men's or boys' jackets, blazers, of cotton",6203,62,"yet to
be notifed",--
hsn,6203.33.00,"Men's or boys' jackets, blazers, of synthetic fibres",6203,62,"yet to
be notifed",--
hsn,6203.39.00,"Men's or boys' jackets, blazers, of other textile materials",6203,62,"yet to
be notifed",--
hsn,6203.41.00,"Men's or boys' trousers, overalls, breeches, of wool or fine animal hair",6203,62,"yet to
be notifed",--
hsn,6203.42.00,"Men's or boys' trousers, overalls, breeches, of cotton",6203,62,"yet to
be notifed",--
hsn,6203.43.00,"Men's or boys' trousers, overalls, breeches, of synthetic fibres",6203,62,"yet to
be notifed",--
hsn,6203.49.00,"Men's or boys' trousers, overalls, breeches, of other textile materials",6203,62,"yet to
be notifed",--
hsn,6204.00.00,"Women's or girls' suits, ensemb etc, not knit etc",6204,62,"yet to be
notifed",--
hsn,6204.11.00,"Women's or girls' suits, of wool or fine animal hair",6204,62,"yet to be
notifed",--
hsn,6204.12.00,"Women's or girls' suits, of cotton",6204,62,"yet to be
notifed",--
hsn,6204.13.00,"Women's or girls' suits, of synthetic fibres",6204,62,"yet to be
notifed",--
hsn,6204.19.00,"Women's or girls' suits, of other textile materials",6204,62,"yet to be
notifed",--
hsn,6204.21.00,"Women's or girls' ensembles, of wool or fine animal hair",6204,62,"yet to be
notifed",--
hsn,6204.22.00,"Women's or girls' ensembles, of cotton",6204,62,"yet to
be notifed",--
hsn,6204.23.00,"Women's or girls' ensembles, of synthetic fibres",6204,62,"yet to
be notifed",--
hsn,6204.29.00,"Women's or girls' ensembles, of other textile materials",6204,62,"yet to
be notifed",--
hsn,6204.31.00,"Women's or girls' jackets, of wool or fine animal hair",6204,62,"yet to
be notifed",--
hsn,6204.32.00,"Women's or girls' jackets, of cotton",6204,62,"yet to
be notifed",--
hsn,6204.33.00,"Women's or girls' jackets, of synthetic fibres",6204,62,"yet to
be notifed",--
hsn,6204.44.00,"Women's or girls' dresses, of artificial fibres",6204,62,"yet to
be notifed",--
hsn,6204.49.00,"Women's or girls' dresses, of other textile materials",6204,62,"yet to
be notifed",--
hsn,6204.51.00,"Women's or girls' skirts, divided skirts, of wool
or fine animal hair620452 women's or girls' skirts, divided skirts, of cotton",6204,62,"yet to
be notifed",--
hsn,6204.53.00,"Women's or girls' skirts, divided skirts, of synthetic fibres",6204,62,"yet to be
notifed",--
hsn,6204.59.00,"Women's or girls' skirts, divided skirts, of other textile materials",6204,62,"yet to be
notifed",--
hsn,6204.61.00,"Women's or girls' trousers, breeches, of wool or fine animal hair",6204,62,"yet to be
notifed",--
hsn,6204.62.00,"Women's or girls' trousers, breeches, of cotton",6204,62,"yet to be
notifed",--
hsn,6204.63.00,"Women's or girls' trousers, breeches, of synthetic fibres",6204,62,"yet to be
notifed",--
hsn,6204.69.00,"Women's or girls' trousers, breeches, of other textile materials",6204,62,"yet to be
notifed",--
hsn,6205.00.00,"Men's or boys' shirts, not knitted or crocheted",6205,62,"yet to
be notifed",--
hsn,6205.100.00,"Men's or boys' shirts, of wool or fine animal hair",6205,62,"yet to
be notifed",--
hsn,6205.20.00,"Men's or boys' shirts, of cotton",6205,62,"yet to
be notifed",--
hsn,6205.30.00,"Men's or boys' shirts, of man-made fibres",6205,62,"yet to
be notifed",--
hsn,6205.90.00,"Men's or boys' shirts, of other textile materials",6205,62,"yet to
be notifed",--
hsn,6206.00.00,"Women's or girls' blouses, shirts etc not knit etc",6206,62,"yet to
be notifed",--
hsn,6206.100.00,"Women's or girls' blouses, shirts, shirt- blouses, of silk or ilk waste",6206,62,"yet to
be notifed",--
hsn,6206.20.00,"Women's or girls' blouses, shirts, of wool or fine animal hair",6206,62,"yet to
be notifed",--
hsn,6206.30.00,"Women's or girls' blouses, shirts, of cotton",6206,62,"yet to
be notifed",--
hsn,6206.40.00,"Women's or girls' blouses, shirts, of man- made fibres",6206,62,"yet to be
notifed",--
hsn,6206.90.00,"Women's or girls' blouses, shirts, of other textile materials",6206,62,"yet to be
notifed",--
hsn,6207.00.00,"Men's or boys' undershirts etc, not knit or croch",6207,62,"yet to be
notifed",--
hsn,6207.11.00,"Men's or boys' underpants, briefs, of cotton",6207,62,"yet to be
notifed",--
hsn,6207.19.00,"Men's or boys' underpants, briefs, of other textile materials",6207,62,"yet to be
notifed",--
hsn,6207.19.00,"Men's or boys' underpants, briefs, of other textile materials",6207,62,"yet to be
notifed",--
hsn,6207.21.00,"Men's or boys' nightshirts, pyjamas, of cotton",6207,62,"yet to
be notifed",--
hsn,6207.21.00,"Men's or boys' nightshirts, pyjamas, of cotton",6207,62,"yet to
be notifed",--
hsn,6207.22.00,"Men's or boys' nightshirts, pyjamas, of man- made fibres",6207,62,"yet to
be notifed",--
hsn,6207.22.00,"Men's or boys' nightshirts, pyjamas, of man- made fibres",6207,62,"yet to
be notifed",--
hsn,6207.29.00,"Men's or boys' nightshirts, pyjamas, of other textile materials",6207,62,"yet to
be notifed",--
hsn,6207.29.00,"Men's or boys' nightshirts, pyjamas, of other textile materials",6207,62,"yet to
be notifed",--
hsn,6207.91.00,"Men's or boys' singlets, bathrobes, dressing gowns, of cotton",6207,62,"yet to
be notifed",--
hsn,6207.91.00,"Men's or boys' singlets, bathrobes, dressing gowns, of cotton",6207,62,"yet to
be notifed",--
hsn,6207.92.00,"Men's or boys' singlets, bathrobes, dressing gowns, of man-made fibres",6207,62,"yet to
be notifed",--
hsn,6207.92.00,"Men's or boys' singlets, bathrobes, dressing gowns, of man-made fibres",6207,62,"yet to be
notifed",--
hsn,6207.99.00,"Men's or boys' singlets, bathrobes, of other textile materials",6207,62,"yet to be
notifed",--
hsn,6207.99.00,"Men's or boys' singlets, bathrobes, of other textile materials",6207,62,"yet to be
notifed",--
hsn,6208.00.00,"Women's or girls' slips etc, not knit or crochet",6208,62,"yet to be
notifed",--
hsn,6208.11.00,"Women's or girls' slips, petticoats, of man- made fibres",6208,62,"yet to be
notifed",--
hsn,6208.19.00,"Women's or girls' slips, petticoats, of other textile materials",6208,62,"yet to be
notifed",--
hsn,6208.21.00,"Women's or girls' nightdresses, pyjamas, of cotton",6208,62,"yet to
be notifed",--
hsn,6208.22.00,"Women's or girls' nightdresses, pyjamas, of man-made fibres",6208,62,"yet to
be notifed",--
hsn,6208.29.00,"Women's or girls' nightdresses, pyjamas, of other textile materials",6208,62,"yet to
be notifed",--
hsn,6208.91.00,"Women's or girls' singlets, briefs, panties, negligees, bathrobes, of cotton",6208,62,"yet to
be notifed",--
hsn,6208.92  .00,"Women's or girls' singlets, briefs, panties, negligees, man-made fibres",6208,62,"yet to
be notifed",--
hsn,6208.99.00,"Women's or girls' singlets, briefs, panties, of other textile materials",6208,62,"yet to
be notifed",--
hsn,6209.00.00,"Babies' garments & accessories, not knit or croch",6209,62,"yet to
be notifed",--
hsn,6209.100.00,"Babies garments and clothing accessories, of wool or fine animal hair620920 babies garments and clothing accessories, of cotton",6209,62,yet to be notifed,--
